"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=2020-01-01&before=2022-12-31&filename=Boysen%20Reservoir%20Dam%20and%20Powerplant%20Observed%20Daily%20Instantaneous%20Lake%2FReservoir%20Elevation%20ft%20%282020-01-01%20-%202022-12-31%29&itemId=196&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-02-06","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","WY","(-108.1769, 43.4)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.64","ft","daily","instant","2020-12-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.64","ft","daily","instant","2020-12-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.63","ft","daily","instant","2020-12-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.63","ft","daily","instant","2020-12-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.66","ft","daily","instant","2020-12-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.66","ft","daily","instant","2020-12-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.69","ft","daily","instant","2020-12-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.69","ft","daily","instant","2020-12-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.68","ft","daily","instant","2020-12-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.68","ft","daily","instant","2020-12-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.66","ft","daily","instant","2020-12-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.66","ft","daily","instant","2020-12-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.64","ft","daily","instant","2020-12-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.64","ft","daily","instant","2020-12-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.63","ft","daily","instant","2020-12-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.63","ft","daily","instant","2020-12-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.65","ft","daily","instant","2020-12-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.65","ft","daily","instant","2020-12-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.69","ft","daily","instant","2020-12-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.79","ft","daily","instant","2020-12-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.79","ft","daily","instant","2020-12-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.7","ft","daily","instant","2020-12-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.7","ft","daily","instant","2020-12-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.7","ft","daily","instant","2020-12-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.7","ft","daily","instant","2020-12-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.68","ft","daily","instant","2020-12-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.68","ft","daily","instant","2020-12-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.66","ft","daily","instant","2020-12-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.66","ft","daily","instant","2020-12-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.66","ft","daily","instant","2020-12-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.66","ft","daily","instant","2020-12-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-29 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.67","ft","daily","instant","2020-12-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.65","ft","daily","instant","2020-12-30 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.65","ft","daily","instant","2020-12-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.63","ft","daily","instant","2020-12-31 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.63","ft","daily","instant","2020-12-31 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.62","ft","daily","instant","2021-01-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.62","ft","daily","instant","2021-01-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.59","ft","daily","instant","2021-01-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.56","ft","daily","instant","2021-01-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.58","ft","daily","instant","2021-01-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.57","ft","daily","instant","2021-01-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.56","ft","daily","instant","2021-01-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.56","ft","daily","instant","2021-01-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.55","ft","daily","instant","2021-01-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.55","ft","daily","instant","2021-01-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.53","ft","daily","instant","2021-01-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.52","ft","daily","instant","2021-01-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.51","ft","daily","instant","2021-01-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.5","ft","daily","instant","2021-01-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.47","ft","daily","instant","2021-01-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.46","ft","daily","instant","2021-01-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.46","ft","daily","instant","2021-01-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.46","ft","daily","instant","2021-01-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.48","ft","daily","instant","2021-01-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.44","ft","daily","instant","2021-01-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.44","ft","daily","instant","2021-01-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.43","ft","daily","instant","2021-01-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.43","ft","daily","instant","2021-01-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.42","ft","daily","instant","2021-01-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.42","ft","daily","instant","2021-01-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.41","ft","daily","instant","2021-01-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.41","ft","daily","instant","2021-01-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.37","ft","daily","instant","2021-01-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.36","ft","daily","instant","2021-01-29 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.37","ft","daily","instant","2021-01-30 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.37","ft","daily","instant","2021-01-31 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.37","ft","daily","instant","2021-02-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.36","ft","daily","instant","2021-02-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.34","ft","daily","instant","2021-02-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.35","ft","daily","instant","2021-02-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.38","ft","daily","instant","2021-02-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.38","ft","daily","instant","2021-02-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.35","ft","daily","instant","2021-02-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.33","ft","daily","instant","2021-02-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.33","ft","daily","instant","2021-02-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.3","ft","daily","instant","2021-02-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.28","ft","daily","instant","2021-02-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.26","ft","daily","instant","2021-02-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.24","ft","daily","instant","2021-02-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.2","ft","daily","instant","2021-02-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.16","ft","daily","instant","2021-02-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.12","ft","daily","instant","2021-02-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.12","ft","daily","instant","2021-02-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.12","ft","daily","instant","2021-02-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.08","ft","daily","instant","2021-02-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.09","ft","daily","instant","2021-02-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.07","ft","daily","instant","2021-02-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.05","ft","daily","instant","2021-02-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.06","ft","daily","instant","2021-02-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.05","ft","daily","instant","2021-02-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.06","ft","daily","instant","2021-02-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.05","ft","daily","instant","2021-02-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.04","ft","daily","instant","2021-02-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.04","ft","daily","instant","2021-02-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.03","ft","daily","instant","2021-03-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.03","ft","daily","instant","2021-03-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.01","ft","daily","instant","2021-03-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.03","ft","daily","instant","2021-03-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.05","ft","daily","instant","2021-03-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.05","ft","daily","instant","2021-03-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.1","ft","daily","instant","2021-03-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.09","ft","daily","instant","2021-03-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.14","ft","daily","instant","2021-03-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.18","ft","daily","instant","2021-03-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.2","ft","daily","instant","2021-03-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.23","ft","daily","instant","2021-03-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.27","ft","daily","instant","2021-03-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.25","ft","daily","instant","2021-03-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.36","ft","daily","instant","2021-03-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.33","ft","daily","instant","2021-03-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.35","ft","daily","instant","2021-03-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.39","ft","daily","instant","2021-03-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.43","ft","daily","instant","2021-03-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.5","ft","daily","instant","2021-03-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.54","ft","daily","instant","2021-03-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.6","ft","daily","instant","2021-03-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.66","ft","daily","instant","2021-03-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.68","ft","daily","instant","2021-03-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.69","ft","daily","instant","2021-03-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.72","ft","daily","instant","2021-03-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.74","ft","daily","instant","2021-03-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.77","ft","daily","instant","2021-03-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.78","ft","daily","instant","2021-03-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.78","ft","daily","instant","2021-03-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.79","ft","daily","instant","2021-03-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.79","ft","daily","instant","2021-04-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.8","ft","daily","instant","2021-04-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.8","ft","daily","instant","2021-04-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.84","ft","daily","instant","2021-04-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.8","ft","daily","instant","2021-04-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4714.94","ft","daily","instant","2021-04-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715","ft","daily","instant","2021-04-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.03","ft","daily","instant","2021-04-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.07","ft","daily","instant","2021-04-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715","ft","daily","instant","2021-04-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.04","ft","daily","instant","2021-04-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.05","ft","daily","instant","2021-04-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.01","ft","daily","instant","2021-04-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.04","ft","daily","instant","2021-04-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.05","ft","daily","instant","2021-04-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.08","ft","daily","instant","2021-04-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.1","ft","daily","instant","2021-04-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.1","ft","daily","instant","2021-04-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.11","ft","daily","instant","2021-04-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.1","ft","daily","instant","2021-04-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.11","ft","daily","instant","2021-04-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.09","ft","daily","instant","2021-04-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.1","ft","daily","instant","2021-04-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.1","ft","daily","instant","2021-04-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.12","ft","daily","instant","2021-04-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.05","ft","daily","instant","2021-04-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.12","ft","daily","instant","2021-04-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.12","ft","daily","instant","2021-04-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.11","ft","daily","instant","2021-04-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.09","ft","daily","instant","2021-04-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.06","ft","daily","instant","2021-05-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.04","ft","daily","instant","2021-05-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.11","ft","daily","instant","2021-05-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.17","ft","daily","instant","2021-05-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.22","ft","daily","instant","2021-05-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.21","ft","daily","instant","2021-05-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.2","ft","daily","instant","2021-05-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.19","ft","daily","instant","2021-05-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.19","ft","daily","instant","2021-05-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.26","ft","daily","instant","2021-05-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.29","ft","daily","instant","2021-05-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.31","ft","daily","instant","2021-05-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.28","ft","daily","instant","2021-05-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.27","ft","daily","instant","2021-05-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.27","ft","daily","instant","2021-05-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.25","ft","daily","instant","2021-05-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.25","ft","daily","instant","2021-05-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.29","ft","daily","instant","2021-05-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.36","ft","daily","instant","2021-05-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.53","ft","daily","instant","2021-05-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4715.84","ft","daily","instant","2021-05-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.19","ft","daily","instant","2021-05-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.46","ft","daily","instant","2021-05-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.73","ft","daily","instant","2021-05-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4716.9","ft","daily","instant","2021-05-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717","ft","daily","instant","2021-05-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.1","ft","daily","instant","2021-05-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.13","ft","daily","instant","2021-05-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.2","ft","daily","instant","2021-05-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.36","ft","daily","instant","2021-05-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.52","ft","daily","instant","2021-05-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.72","ft","daily","instant","2021-06-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4717.99","ft","daily","instant","2021-06-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.35","ft","daily","instant","2021-06-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4718.78","ft","daily","instant","2021-06-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4719.38","ft","daily","instant","2021-06-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.1","ft","daily","instant","2021-06-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4720.91","ft","daily","instant","2021-06-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4721.56","ft","daily","instant","2021-06-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.09","ft","daily","instant","2021-06-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.46","ft","daily","instant","2021-06-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.76","ft","daily","instant","2021-06-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4722.96","ft","daily","instant","2021-06-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.07","ft","daily","instant","2021-06-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.14","ft","daily","instant","2021-06-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.21","ft","daily","instant","2021-06-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.29","ft","daily","instant","2021-06-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.42","ft","daily","instant","2021-06-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.58","ft","daily","instant","2021-06-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.66","ft","daily","instant","2021-06-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Elevation","4723.82","ft","daily","instant","2021-06-20 06:00:00"
