"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=1980-01-01&before=2024-03-20&filename=Boysen%20Reservoir%20Dam%20and%20Powerplant%20Observed%20Daily%20Average%20Lake%2FReservoir%20Release%20-%20Total%20cfs%20%281980-01-01%20-%202024-03-19%29&itemId=199&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-03-20","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1279.05","cfs","daily","average","1996-06-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1279.05","cfs","daily","average","1996-06-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1288.7","cfs","daily","average","1996-06-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1288.7","cfs","daily","average","1996-06-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1275.1","cfs","daily","average","1996-06-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1275.1","cfs","daily","average","1996-06-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1275.2","cfs","daily","average","1996-06-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1275.2","cfs","daily","average","1996-06-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1274.82","cfs","daily","average","1996-06-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1274.82","cfs","daily","average","1996-06-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1271.01","cfs","daily","average","1996-06-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1271.01","cfs","daily","average","1996-06-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1275.95","cfs","daily","average","1996-06-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1275.95","cfs","daily","average","1996-06-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1274.33","cfs","daily","average","1996-06-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1274.33","cfs","daily","average","1996-06-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1262.05","cfs","daily","average","1996-06-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1262.05","cfs","daily","average","1996-06-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1264.07","cfs","daily","average","1996-06-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1264.07","cfs","daily","average","1996-06-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1722.86","cfs","daily","average","1996-06-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1722.86","cfs","daily","average","1996-06-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2336.46","cfs","daily","average","1996-06-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2336.46","cfs","daily","average","1996-06-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2332.63","cfs","daily","average","1996-06-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2332.63","cfs","daily","average","1996-06-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2337.35","cfs","daily","average","1996-06-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2337.35","cfs","daily","average","1996-06-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2340.49","cfs","daily","average","1996-06-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2340.49","cfs","daily","average","1996-06-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2341.27","cfs","daily","average","1996-06-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2341.27","cfs","daily","average","1996-06-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2343.98","cfs","daily","average","1996-06-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2343.98","cfs","daily","average","1996-06-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2347.91","cfs","daily","average","1996-06-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2347.91","cfs","daily","average","1996-06-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2352.39","cfs","daily","average","1996-06-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2352.39","cfs","daily","average","1996-06-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2351.85","cfs","daily","average","1996-06-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2351.85","cfs","daily","average","1996-06-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2250.02","cfs","daily","average","1996-06-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2250.02","cfs","daily","average","1996-06-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2078.1","cfs","daily","average","1996-06-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2078.1","cfs","daily","average","1996-06-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2080.91","cfs","daily","average","1996-06-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2080.91","cfs","daily","average","1996-06-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2078.09","cfs","daily","average","1996-06-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2078.09","cfs","daily","average","1996-06-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2192.67","cfs","daily","average","1996-06-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2192.67","cfs","daily","average","1996-06-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2417","cfs","daily","average","1996-06-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2417","cfs","daily","average","1996-06-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2750","cfs","daily","average","1996-06-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2750","cfs","daily","average","1996-06-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2916","cfs","daily","average","1996-06-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2916","cfs","daily","average","1996-06-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3227","cfs","daily","average","1996-06-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3227","cfs","daily","average","1996-06-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3205","cfs","daily","average","1996-06-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3205","cfs","daily","average","1996-06-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3205","cfs","daily","average","1996-07-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3205","cfs","daily","average","1996-07-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3205","cfs","daily","average","1996-07-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3205","cfs","daily","average","1996-07-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3216","cfs","daily","average","1996-07-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3216","cfs","daily","average","1996-07-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3227","cfs","daily","average","1996-07-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3227","cfs","daily","average","1996-07-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3460","cfs","daily","average","1996-07-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3460","cfs","daily","average","1996-07-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3977","cfs","daily","average","1996-07-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3977","cfs","daily","average","1996-07-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4212","cfs","daily","average","1996-07-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4212","cfs","daily","average","1996-07-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4224","cfs","daily","average","1996-07-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4224","cfs","daily","average","1996-07-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4187","cfs","daily","average","1996-07-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4187","cfs","daily","average","1996-07-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4187","cfs","daily","average","1996-07-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4187","cfs","daily","average","1996-07-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4199","cfs","daily","average","1996-07-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4199","cfs","daily","average","1996-07-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4199","cfs","daily","average","1996-07-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4199","cfs","daily","average","1996-07-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4212","cfs","daily","average","1996-07-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4212","cfs","daily","average","1996-07-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4187","cfs","daily","average","1996-07-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","4187","cfs","daily","average","1996-07-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3598","cfs","daily","average","1996-07-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3598","cfs","daily","average","1996-07-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3162","cfs","daily","average","1996-07-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3162","cfs","daily","average","1996-07-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3162","cfs","daily","average","1996-07-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3162","cfs","daily","average","1996-07-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3183","cfs","daily","average","1996-07-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3183","cfs","daily","average","1996-07-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3183","cfs","daily","average","1996-07-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","3183","cfs","daily","average","1996-07-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2895","cfs","daily","average","1996-07-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2895","cfs","daily","average","1996-07-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2222","cfs","daily","average","1996-07-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2222","cfs","daily","average","1996-07-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2295","cfs","daily","average","1996-07-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2295","cfs","daily","average","1996-07-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2323","cfs","daily","average","1996-07-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2323","cfs","daily","average","1996-07-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2342","cfs","daily","average","1996-07-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2342","cfs","daily","average","1996-07-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2360","cfs","daily","average","1996-07-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2360","cfs","daily","average","1996-07-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2360","cfs","daily","average","1996-07-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2360","cfs","daily","average","1996-07-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2360","cfs","daily","average","1996-07-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2360","cfs","daily","average","1996-07-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2360","cfs","daily","average","1996-07-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2360","cfs","daily","average","1996-07-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2332","cfs","daily","average","1996-07-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2332","cfs","daily","average","1996-07-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2249","cfs","daily","average","1996-07-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2249","cfs","daily","average","1996-07-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2240","cfs","daily","average","1996-07-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2240","cfs","daily","average","1996-07-31 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2286","cfs","daily","average","1996-08-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2286","cfs","daily","average","1996-08-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2268","cfs","daily","average","1996-08-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2268","cfs","daily","average","1996-08-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2268","cfs","daily","average","1996-08-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2268","cfs","daily","average","1996-08-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2268","cfs","daily","average","1996-08-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2268","cfs","daily","average","1996-08-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2258","cfs","daily","average","1996-08-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2258","cfs","daily","average","1996-08-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2295","cfs","daily","average","1996-08-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2295","cfs","daily","average","1996-08-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2295","cfs","daily","average","1996-08-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2295","cfs","daily","average","1996-08-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2286","cfs","daily","average","1996-08-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2286","cfs","daily","average","1996-08-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2277","cfs","daily","average","1996-08-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2277","cfs","daily","average","1996-08-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2258","cfs","daily","average","1996-08-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2258","cfs","daily","average","1996-08-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2268","cfs","daily","average","1996-08-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","2268","cfs","daily","average","1996-08-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1993","cfs","daily","average","1996-08-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1993","cfs","daily","average","1996-08-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1810","cfs","daily","average","1996-08-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1810","cfs","daily","average","1996-08-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1554","cfs","daily","average","1996-08-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1554","cfs","daily","average","1996-08-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1409","cfs","daily","average","1996-08-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1409","cfs","daily","average","1996-08-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1409","cfs","daily","average","1996-08-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1409","cfs","daily","average","1996-08-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1409","cfs","daily","average","1996-08-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1409","cfs","daily","average","1996-08-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1402","cfs","daily","average","1996-08-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1402","cfs","daily","average","1996-08-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1360","cfs","daily","average","1996-08-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1360","cfs","daily","average","1996-08-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1303","cfs","daily","average","1996-08-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1303","cfs","daily","average","1996-08-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1261","cfs","daily","average","1996-08-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1261","cfs","daily","average","1996-08-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1185","cfs","daily","average","1996-08-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1185","cfs","daily","average","1996-08-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1165","cfs","daily","average","1996-08-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1165","cfs","daily","average","1996-08-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1104","cfs","daily","average","1996-08-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1104","cfs","daily","average","1996-08-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1093","cfs","daily","average","1996-08-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1093","cfs","daily","average","1996-08-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1116","cfs","daily","average","1996-08-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1116","cfs","daily","average","1996-08-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1081","cfs","daily","average","1996-08-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1081","cfs","daily","average","1996-08-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1063","cfs","daily","average","1996-08-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1063","cfs","daily","average","1996-08-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1069","cfs","daily","average","1996-08-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1069","cfs","daily","average","1996-08-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1069","cfs","daily","average","1996-08-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1069","cfs","daily","average","1996-08-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1069","cfs","daily","average","1996-08-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1069","cfs","daily","average","1996-08-31 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1069","cfs","daily","average","1996-09-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1069","cfs","daily","average","1996-09-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1063","cfs","daily","average","1996-09-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1063","cfs","daily","average","1996-09-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1040","cfs","daily","average","1996-09-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1040","cfs","daily","average","1996-09-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1007","cfs","daily","average","1996-09-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1007","cfs","daily","average","1996-09-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1018","cfs","daily","average","1996-09-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1018","cfs","daily","average","1996-09-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1012","cfs","daily","average","1996-09-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1034","cfs","daily","average","1996-09-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1034","cfs","daily","average","1996-09-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1046","cfs","daily","average","1996-09-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1046","cfs","daily","average","1996-09-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1034","cfs","daily","average","1996-09-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1034","cfs","daily","average","1996-09-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1007","cfs","daily","average","1996-09-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1007","cfs","daily","average","1996-09-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","996","cfs","daily","average","1996-09-20 06:00:00"
