"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/downloadall?filename=RISE%20Time%20Series%20Query%20Package%20%282024-04-01%29&order=ASC&query%5B0%5D=itemId.195.before.2023-12-31.after.1980-01-01.order.ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-04-01","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","WY","(-108.1769, 43.4)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","410302","af","daily","instant","2004-02-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","411268","af","daily","instant","2004-02-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","412594","af","daily","instant","2004-02-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","413444","af","daily","instant","2004-02-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","413805","af","daily","instant","2004-03-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","414172","af","daily","instant","2004-03-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","414775","af","daily","instant","2004-03-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","415137","af","daily","instant","2004-03-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","415623","af","daily","instant","2004-03-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","415866","af","daily","instant","2004-03-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","416477","af","daily","instant","2004-03-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","416596","af","daily","instant","2004-03-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","417208","af","daily","instant","2004-03-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","418177","af","daily","instant","2004-03-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","419154","af","daily","instant","2004-03-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","420257","af","daily","instant","2004-03-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","420867","af","daily","instant","2004-03-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","421967","af","daily","instant","2004-03-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","422704","af","daily","instant","2004-03-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","423933","af","daily","instant","2004-03-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","425165","af","daily","instant","2004-03-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","427013","af","daily","instant","2004-03-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","428995","af","daily","instant","2004-03-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","431354","af","daily","instant","2004-03-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","432852","af","daily","instant","2004-03-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","433725","af","daily","instant","2004-03-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","434978","af","daily","instant","2004-03-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","436105","af","daily","instant","2004-03-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","437364","af","daily","instant","2004-03-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","438121","af","daily","instant","2004-03-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","439761","af","daily","instant","2004-03-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","440268","af","daily","instant","2004-03-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","440521","af","daily","instant","2004-03-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","441406","af","daily","instant","2004-03-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","442045","af","daily","instant","2004-03-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","442297","af","daily","instant","2004-04-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","443187","af","daily","instant","2004-04-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","443821","af","daily","instant","2004-04-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","444206","af","daily","instant","2004-04-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","444462","af","daily","instant","2004-04-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","444588","af","daily","instant","2004-04-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","445098","af","daily","instant","2004-04-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","446122","af","daily","instant","2004-04-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","447917","af","daily","instant","2004-04-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","449203","af","daily","instant","2004-04-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","450228","af","daily","instant","2004-04-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","450877","af","daily","instant","2004-04-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451261","af","daily","instant","2004-04-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451394","af","daily","instant","2004-04-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451394","af","daily","instant","2004-04-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451394","af","daily","instant","2004-04-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451135","af","daily","instant","2004-04-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451261","af","daily","instant","2004-04-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451003","af","daily","instant","2004-04-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","450619","af","daily","instant","2004-04-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","450486","af","daily","instant","2004-04-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","449970","af","daily","instant","2004-04-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","449587","af","daily","instant","2004-04-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","449329","af","daily","instant","2004-04-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","448814","af","daily","instant","2004-04-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","448431","af","daily","instant","2004-04-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","447917","af","daily","instant","2004-04-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","447402","af","daily","instant","2004-04-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","446890","af","daily","instant","2004-04-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","447016","af","daily","instant","2004-04-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","446759","af","daily","instant","2004-05-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","446890","af","daily","instant","2004-05-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","446759","af","daily","instant","2004-05-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","446759","af","daily","instant","2004-05-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","446634","af","daily","instant","2004-05-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","447272","af","daily","instant","2004-05-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","448043","af","daily","instant","2004-05-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","449203","af","daily","instant","2004-05-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","450228","af","daily","instant","2004-05-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451394","af","daily","instant","2004-05-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","452814","af","daily","instant","2004-05-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","454891","af","daily","instant","2004-05-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","456321","af","daily","instant","2004-05-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","456970","af","daily","instant","2004-05-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","457365","af","daily","instant","2004-05-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","457363","af","daily","instant","2004-05-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","457231","af","daily","instant","2004-05-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","456709","af","daily","instant","2004-05-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","456448","af","daily","instant","2004-05-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","455799","af","daily","instant","2004-05-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","456321","af","daily","instant","2004-05-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","456709","af","daily","instant","2004-05-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","456581","af","daily","instant","2004-05-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","456581","af","daily","instant","2004-05-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","456321","af","daily","instant","2004-05-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","455926","af","daily","instant","2004-05-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","455539","af","daily","instant","2004-05-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","455152","af","daily","instant","2004-05-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","454112","af","daily","instant","2004-05-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","453852","af","daily","instant","2004-05-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","453459","af","daily","instant","2004-05-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","453073","af","daily","instant","2004-06-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","452681","af","daily","instant","2004-06-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451778","af","daily","instant","2004-06-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","450877","af","daily","instant","2004-06-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451394","af","daily","instant","2004-06-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451778","af","daily","instant","2004-06-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","451778","af","daily","instant","2004-06-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","455799","af","daily","instant","2004-06-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","459062","af","daily","instant","2004-06-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","462079","af","daily","instant","2004-06-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","466036","af","daily","instant","2004-06-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","467895","af","daily","instant","2004-06-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","468297","af","daily","instant","2004-06-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","468693","af","daily","instant","2004-06-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","468561","af","daily","instant","2004-06-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","468029","af","daily","instant","2004-06-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","467234","af","daily","instant","2004-06-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","467499","af","daily","instant","2004-06-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","467765","af","daily","instant","2004-06-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","468563","af","daily","instant","2004-06-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","469226","af","daily","instant","2004-06-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","470560","af","daily","instant","2004-06-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","470827","af","daily","instant","2004-06-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","471225","af","daily","instant","2004-06-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","471629","af","daily","instant","2004-06-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","472426","af","daily","instant","2004-06-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","473905","af","daily","instant","2004-06-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","476051","af","daily","instant","2004-06-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","484455","af","daily","instant","2004-06-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","489801","af","daily","instant","2004-06-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","497410","af","daily","instant","2004-07-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","505686","af","daily","instant","2004-07-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511492","af","daily","instant","2004-07-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","516355","af","daily","instant","2004-07-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","520380","af","daily","instant","2004-07-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","524288","af","daily","instant","2004-07-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","527926","af","daily","instant","2004-07-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","529531","af","daily","instant","2004-07-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","532760","af","daily","instant","2004-07-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","534081","af","daily","instant","2004-07-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","535700","af","daily","instant","2004-07-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","536292","af","daily","instant","2004-07-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","536739","af","daily","instant","2004-07-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","536883","af","daily","instant","2004-07-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","536883","af","daily","instant","2004-07-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","536443","af","daily","instant","2004-07-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","536443","af","daily","instant","2004-07-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","535852","af","daily","instant","2004-07-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","535117","af","daily","instant","2004-07-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","535117","af","daily","instant","2004-07-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","534377","af","daily","instant","2004-07-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533492","af","daily","instant","2004-07-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533492","af","daily","instant","2004-07-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533197","af","daily","instant","2004-07-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533492","af","daily","instant","2004-07-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533937","af","daily","instant","2004-07-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533643","af","daily","instant","2004-07-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533937","af","daily","instant","2004-07-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533492","af","daily","instant","2004-07-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533492","af","daily","instant","2004-07-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533197","af","daily","instant","2004-07-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","532609","af","daily","instant","2004-08-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","532172","af","daily","instant","2004-08-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","531441","af","daily","instant","2004-08-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","530560","af","daily","instant","2004-08-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","530267","af","daily","instant","2004-08-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","529096","af","daily","instant","2004-08-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","528218","af","daily","instant","2004-08-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","526906","af","daily","instant","2004-08-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","525741","af","daily","instant","2004-08-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","524869","af","daily","instant","2004-08-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","523856","af","daily","instant","2004-08-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","522547","af","daily","instant","2004-08-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","520958","af","daily","instant","2004-08-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","519803","af","daily","instant","2004-08-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","518221","af","daily","instant","2004-08-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","517070","af","daily","instant","2004-08-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","515781","af","daily","instant","2004-08-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","514635","af","daily","instant","2004-08-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","514488","af","daily","instant","2004-08-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","514921","af","daily","instant","2004-08-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","514635","af","daily","instant","2004-08-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","514635","af","daily","instant","2004-08-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","514202","af","daily","instant","2004-08-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","514062","af","daily","instant","2004-08-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","513490","af","daily","instant","2004-08-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","513065","af","daily","instant","2004-08-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","513351","af","daily","instant","2004-08-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","513351","af","daily","instant","2004-08-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","513351","af","daily","instant","2004-08-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","513065","af","daily","instant","2004-08-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","513065","af","daily","instant","2004-08-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","512494","af","daily","instant","2004-09-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","512208","af","daily","instant","2004-09-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511923","af","daily","instant","2004-09-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511777","af","daily","instant","2004-09-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511777","af","daily","instant","2004-09-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511777","af","daily","instant","2004-09-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511492","af","daily","instant","2004-09-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511777","af","daily","instant","2004-09-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511777","af","daily","instant","2004-09-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511492","af","daily","instant","2004-09-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511068","af","daily","instant","2004-09-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511068","af","daily","instant","2004-09-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","510499","af","daily","instant","2004-09-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","510214","af","daily","instant","2004-09-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","509930","af","daily","instant","2004-09-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","509930","af","daily","instant","2004-09-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","509507","af","daily","instant","2004-09-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","509361","af","daily","instant","2004-09-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","509507","af","daily","instant","2004-09-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","508793","af","daily","instant","2004-09-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","508939","af","daily","instant","2004-09-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","509077","af","daily","instant","2004-09-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","509645","af","daily","instant","2004-09-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","509930","af","daily","instant","2004-09-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","510499","af","daily","instant","2004-09-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","510922","af","daily","instant","2004-09-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","511923","af","daily","instant","2004-09-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","513065","af","daily","instant","2004-09-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","513776","af","daily","instant","2004-09-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","515208","af","daily","instant","2004-09-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","517498","af","daily","instant","2004-10-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","520091","af","daily","instant","2004-10-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","522257","af","daily","instant","2004-10-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","524288","af","daily","instant","2004-10-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","526617","af","daily","instant","2004-10-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","528511","af","daily","instant","2004-10-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","530267","af","daily","instant","2004-10-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","532021","af","daily","instant","2004-10-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","533786","af","daily","instant","2004-10-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","535261","af","daily","instant","2004-10-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","536883","af","daily","instant","2004-10-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","537923","af","daily","instant","2004-10-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","538516","af","daily","instant","2004-10-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","539399","af","daily","instant","2004-10-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","540146","af","daily","instant","2004-10-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","540588","af","daily","instant","2004-10-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Storage","541336","af","daily","instant","2004-10-17 06:00:00"
