CollDate,depth_m,temp_C,pH,cond_uScm,DO_mgL,DO_percent,ORP,WaterbodyName,Longitude,Latitude
5/10/2022,4.253079,9.67456,8.100633,613.5092,11.33572,118.6326,189.4644, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,3.758229,9.684659,8.102502,613.5473,11.32592,118.5688,189.2442, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,3.703359,9.685643,8.102655,613.5541,11.32576,118.571,189.2431, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,3.183469,9.686656,8.09845,613.4599,11.3366,118.6766,189.3413, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,2.828179,9.715197,8.103148,613.2916,11.34571,118.8498,188.8407, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,2.777629,9.717909,8.103446,613.2725,11.34696,118.8699,188.7975, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,2.050229,9.710753,8.102845,613.1526,11.35195,118.953,188.9473, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,1.969919,9.711103,8.102963,613.1354,11.35274,118.9669,188.9433, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,1.170259,9.726177,8.101512,613.981,11.34958,118.9206,188.9853, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,0.389097,9.756086,8.100863,615.0491,11.37313,119.2523,188.6589, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,0.290735,9.759388,8.100759,615.1765,11.3752,119.2814,188.6296, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,0.047156,9.774885,8.102482,615.3502,11.3853,119.4335,188.5522, Lacustrine Pelagic: Dam,-108.1767444,43.411997
5/10/2022,0,9.777297,8.102621,615.4008,11.38703,119.4588,188.5339, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,29.65402,11.25096,9.026941,621.8574,7.487226,81.51218,-11.42226, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,29.65651,11.25199,9.02734,621.8188,7.485874,81.50008,-11.38049, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,29.64744,11.2434,9.029723,622.3618,7.491061,81.54192,-11.13581, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,29.64697,11.24285,9.029988,622.4008,7.4913,81.54407,-11.10177, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,29.63217,11.21954,9.032656,622.4526,7.478867,81.37206,-10.56803, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,29.48755,11.22391,9.033382,622.2271,7.481723,81.40414,-10.03749, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,29.47282,11.22358,9.033538,622.205,7.481572,81.40141,-9.967833, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,29.14672,11.20784,9.028934,622.4946,7.474679,81.29454,-9.475822, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,29.11047,11.20658,9.028518,622.5132,7.474162,81.28602,-9.410787, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,28.96539,11.19951,9.018607,622.7838,7.461199,81.13271,-8.349247, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,28.94021,11.19828,9.017544,622.8193,7.459773,81.11488,-8.235819, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,28.60805,11.19152,9.011652,622.5025,7.4681,81.21362,-7.527932, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,28.57348,11.19067,9.010776,622.4846,7.46836,81.21671,-7.427114, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,28.19179,11.17974,8.99868,622.4601,7.462336,81.10889,-6.113223, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,27.85973,11.19442,8.99594,622.1249,7.473962,81.26272,-5.670456, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,27.81785,11.19541,8.995312,622.0942,7.474812,81.2731,-5.589033, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,27.75181,11.19018,8.985065,622.0551,7.473002,81.24266,-4.57321, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,27.73542,11.19023,8.984064,622.0402,7.473243,81.24532,-4.468399, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,27.36432,11.18163,8.979227,622.2861,7.48488,81.37214,-3.580079, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,27.32907,11.18064,8.978428,622.3073,7.485844,81.38222,-3.464293, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,27.10669,11.17544,8.970779,622.2858,7.492064,81.41817,-2.455953, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,26.70521,11.17195,8.962347,622.4599,7.505936,81.56611,-1.386681, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,26.66129,11.17147,8.961323,622.4752,7.507408,81.58086,-1.256231, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,26.29808,11.15359,8.951231,622.7469,7.527386,81.76492,-0.7864854, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,26.25147,11.15185,8.950034,622.7779,7.529679,81.78682,-0.7089767, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,26.03255,11.15498,8.93791,622.3607,7.547426,81.98558,0.4883865, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,26.00055,11.15464,8.936473,622.3325,7.549713,82.0098,0.6113644, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,25.48827,11.18244,8.919625,622.4249,7.556768,82.13298,1.944383, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,25.43528,11.185,8.917704,622.4178,7.558031,82.15102,2.105225, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,24.9892,11.19298,8.906349,622.2629,7.56356,82.23101,3.37117, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,24.51101,11.18156,8.894637,622.5957,7.559884,82.1704,4.010735, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,24.45365,11.18074,8.893218,622.6207,7.559731,82.16745,4.108793, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,24.12503,11.20285,8.875351,622.458,7.580042,82.43044,5.451447, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,24.07951,11.20446,8.87334,622.4548,7.581761,82.45224,5.593519, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,23.53535,11.22185,8.855648,622.6275,7.587814,82.56934,7.084891, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,23.06859,11.25784,8.847816,622.1109,7.600163,82.75469,8.338355, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,23.00659,11.26181,8.846528,622.0673,7.601497,82.77567,8.504394, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,22.72602,11.28074,8.831767,622.0311,7.633303,83.16017,9.11412, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,22.68443,11.28376,8.830158,622.0085,7.636696,83.20238,9.21209, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,22.2113,11.28901,8.813155,622.3735,7.650901,83.43673,10.48691, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,22.15827,11.29014,8.811068,622.4063,7.653347,83.472,10.62448, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,21.61823,11.34479,8.796376,622.3669,7.673112,83.88818,11.94428, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,21.09852,11.43418,8.786284,622.4654,7.717771,84.39803,12.60682, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,21.03223,11.44451,8.784875,622.4731,7.722694,84.46002,12.70987, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,20.73278,11.53362,8.768536,621.9656,7.759425,85.03321,13.93796, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,20.68724,11.5451,8.766685,621.9218,7.76445,85.10437,14.073, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,20.13923,11.59303,8.749301,622.2847,7.770091,85.4025,15.51114, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,19.69289,11.71382,8.740547,621.87,7.783838,85.67089,16.71548, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,19.63203,11.72699,8.739166,621.8426,7.785295,85.70557,16.87688, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,19.4444,11.88526,8.725797,622.5603,7.861825,86.85292,17.40759, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,19.4118,11.90463,8.724256,622.6129,7.869603,86.97121,17.49778, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,18.85558,12.0556,8.712571,621.395,7.875907,87.60233,18.70488, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,18.33339,12.25285,8.703671,619.9756,7.890644,87.93807,19.55592, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,18.26383,12.27689,8.702438,619.7935,7.892101,87.98917,19.67895, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,18.04361,12.67864,8.692544,619.0552,7.964467,89.59643,20.32226, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,18.005,12.72369,8.691312,618.9355,7.971851,89.75971,20.41137, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,17.34234,13.03148,8.680696,617.9562,8.047945,91.8509,21.45144, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,17.27283,13.07497,8.679347,617.839,8.05774,92.10594,21.57158, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,16.74392,13.70398,8.664686,611.2326,8.042144,92.61775,22.42541, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,16.24877,14.23044,8.656411,604.4631,8.070807,94.00261,23.02325, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,16.18421,14.30183,8.655133,603.595,8.073013,94.15152,23.10841, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,15.84106,14.83249,8.651152,599.3005,8.194674,96.69521,23.81638, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,15.79215,14.89954,8.650503,598.6657,8.206832,96.97757,23.90178, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,15.19305,15.02434,8.639939,591.4098,8.261803,98.13552,25.22343, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,15.12822,15.05468,8.63887,590.6196,8.271024,98.32923,25.36459, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,14.45715,15.30708,8.62714,586.5751,8.289666,99.31569,26.7718, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,14.37787,15.33377,8.625752,585.9664,8.293283,99.44343,26.9401, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,13.95375,15.40067,8.618952,585.4529,8.363292,99.94861,28.36712, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,13.38367,15.46778,8.60242,584.3,8.366855,100.1143,29.07891, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,13.31882,15.47576,8.600705,584.1786,8.369364,100.1446,29.18744, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,13.04218,15.56795,8.583744,583.8217,8.413775,100.8763,30.64115, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,12.99853,15.57835,8.581664,583.7518,8.417725,100.9462,30.79288, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,12.42527,15.6443,8.561749,583.3535,8.431334,101.252,32.09748, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,12.36549,15.6533,8.559411,583.3068,8.434096,101.3046,32.26309, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,11.78705,15.65581,8.539157,582.333,8.45679,101.5063,33.52309, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,11.30497,15.68992,8.528838,582.0183,8.474423,101.8627,34.83552, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,11.24328,15.69314,8.527295,581.9604,8.476761,101.9022,34.99517, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,10.75995,15.72733,8.510224,581.556,8.48817,102.1176,35.80868, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,10.70069,15.73164,8.508371,581.5113,8.48976,102.1492,35.92521, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,10.4807,15.78247,8.489556,581.0912,8.493088,102.3005,37.23393, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,10.44449,15.78823,8.487267,581.0396,8.493763,102.3213,37.37917, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,9.926524,15.79444,8.470553,580.5568,8.50937,102.5445,38.52431, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,9.408133,15.8045,8.459105,580.4556,8.520707,102.6866,39.87212, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,9.342807,15.80555,8.457525,580.4315,8.522274,102.7069,40.03375, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,8.755443,15.81813,8.440588,580.4686,8.535838,102.8953,40.83913, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,8.684196,15.81961,8.438669,580.47,8.537451,102.9171,40.9578, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,8.385737,15.83159,8.419374,580.0599,8.523012,102.8423,42.42564, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,8.338176,15.83313,8.417013,580.0237,8.52215,102.8419,42.58718, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,7.935674,15.87124,8.398443,579.5338,8.520745,102.9548,43.66451, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,7.488051,15.88945,8.38905,579.1262,8.538061,103.095,44.27467, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,7.432484,15.89241,8.387575,579.0721,8.539699,103.1123,44.36578, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,7.121809,15.9125,8.373609,579.0975,8.536855,103.1148,45.52958, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,7.077772,15.91494,8.372022,579.0862,8.537229,103.1199,45.65662, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,6.502691,15.92536,8.350438,578.6635,8.540703,103.1908,47.23936, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,6.00302,15.94013,8.340902,578.3961,8.543563,103.2506,49.39457, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,5.935909,15.94187,8.339292,578.3558,8.543974,103.2589,49.65403, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,5.587655,15.94933,8.323759,578.5023,8.539307,103.2251,49.04076, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,5.538061,15.95054,8.322004,578.5074,8.538963,103.2239,49.05716, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,5.11693,15.96205,8.30437,578.1625,8.53547,103.203,50.24546, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,5.06567,15.96337,8.302175,578.1363,8.53497,103.1998,50.33023, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,4.515347,15.97322,8.288502,578.3773,8.545804,103.311,51.54098, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,4.117228,15.9873,8.281197,578.2591,8.54779,103.4076,52.07715, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,4.061725,15.98894,8.280065,578.2565,8.548339,103.4204,52.16595, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,3.668096,15.98162,8.272194,578.0428,8.559838,103.5446,53.45564, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,3.617837,15.98141,8.271218,578.0181,8.560977,103.5595,53.59414, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,3.015302,15.9953,8.254055,577.8821,8.556363,103.5289,55.42183, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,2.453371,15.98564,8.243587,578.4753,8.533251,103.2314,56.37806, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,2.380223,15.98521,8.242024,578.5273,8.530884,103.202,56.52846, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,1.998785,15.99977,8.230438,577.6871,8.558083,103.5632,56.89548, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,1.944119,16.00079,8.229008,577.6288,8.559851,103.587,56.96001, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,1.289097,16.01947,8.214847,577.8284,8.553923,103.5653,57.03224, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,1.214732,16.02177,8.213111,577.8145,8.554429,103.5773,57.05164, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,0.7345381,16.01571,8.204255,579.0056,8.572498,103.7733,58.69181, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,0.4300069,16.05089,8.193672,577.3408,8.567781,103.7933,59.33995, Lacustrine Pelagic: Dam,-108.1767444,43.411997
6/15/2022,0.3857517,16.05394,8.192394,577.2263,8.567982,103.8021,59.4551, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,30.43229,13.96046,8.705493,579.7422,4.478993,51.41671,44.536, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,30.3971,13.95735,8.698426,579.9254,4.474179,51.36131,44.79833, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,30.39365,13.95681,8.697662,579.9448,4.473855,51.35712,44.8287, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,30.37387,13.95414,8.696446,580.1006,4.470167,51.31097,45.03685, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,29.92861,13.94774,8.691544,580.3259,4.480871,51.42609,45.14602, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,29.88462,13.94704,8.691039,580.3524,4.481813,51.43603,45.16268, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,29.61794,13.94874,8.668083,580.3946,4.471013,51.32802,46.25641, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,29.57663,13.94867,8.665781,580.4064,4.470428,51.32251,46.361, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,29.19832,13.95623,8.645428,580.3649,4.473579,51.35382,47.18885, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,28.79646,13.95528,8.638244,580.0569,4.472221,51.33286,47.83477, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,28.7451,13.95542,8.636937,580.0252,4.472235,51.33226,47.92206, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,28.5532,13.94175,8.619954,580.3483,4.47589,51.36204,48.79947, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,28.52134,13.94038,8.618136,580.368,4.476188,51.3641,48.90413, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,28.02291,13.93097,8.59538,580.2006,4.471696,51.36356,50.13176, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,27.96977,13.92958,8.592629,580.1976,4.471416,51.36465,50.27834, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,27.72582,13.95901,8.589808,579.7327,4.474891,51.37352,50.61964, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,27.58322,13.96865,8.577909,579.5952,4.485674,51.5047,51.1889, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,27.56186,13.97056,8.576698,579.5669,4.486821,51.51744,51.25368, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,27.45605,13.97407,8.569959,579.1458,4.499699,51.67445,51.81102, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,27.44137,13.97471,8.568903,579.1019,4.501294,51.69392,51.88324, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,27.42502,13.9775,8.56363,579.0972,4.512416,51.81887,52.38039, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,27.41951,13.97789,8.562901,579.0806,4.513907,51.83609,52.44635, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,27.0988,13.98335,8.558335,579.0817,4.528862,52.01229,52.7142, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,26.89483,13.97967,8.546673,579.0537,4.536147,52.09258,53.39887, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,26.86635,13.97949,8.545456,579.0508,4.537269,52.10529,53.47034, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,26.52532,13.98087,8.528487,578.6219,4.552149,52.27782,54.49337, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,26.48861,13.98085,8.526574,578.5826,4.553689,52.29551,54.60799, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,26.19953,13.97588,8.516438,578.7093,4.566285,52.51688,55.40975, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,26.16228,13.97548,8.514966,578.706,4.567911,52.54248,55.51566, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,25.99612,13.97505,8.509999,578.4316,4.582973,52.63328,56.16618, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,25.68039,13.98232,8.50211,578.1978,4.600099,52.83487,56.50982, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,25.64608,13.983,8.50123,578.1667,4.602159,52.85618,56.56133, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,25.50526,14.01253,8.487514,577.5035,4.627898,53.18336,57.51983, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,25.4819,14.01551,8.485992,577.4348,4.630823,53.22023,57.61818, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,24.96177,14.02795,8.46571,577.0064,4.64633,53.41909,58.76576, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,24.9099,14.03013,8.463386,576.9442,4.648627,53.44849,58.90392, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,24.51616,14.03803,8.459762,576.8865,4.658323,53.56378,59.71021, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,24.18202,14.05882,8.444382,576.5817,4.67765,53.81099,60.2511, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,24.13891,14.06103,8.442845,576.5515,4.67977,53.83783,60.326, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,23.88687,14.07576,8.429809,576.4156,4.698476,54.07107,61.28947, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,23.85304,14.07784,8.428076,576.3926,4.700858,54.10101,61.39507, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,23.53638,14.08269,8.411684,575.908,4.725697,54.40373,62.35461, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,23.49898,14.08363,8.409743,575.8594,4.728605,54.43934,62.47589, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,23.17522,14.13468,8.406151,574.1173,4.74377,54.6655,63.16056, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,22.85584,14.20215,8.396589,571.2708,4.766051,55.00656,63.47667, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,22.81564,14.2102,8.395593,570.9456,4.768613,55.04571,63.52726, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,22.73056,14.35504,8.3938,568.2924,4.81646,55.77539,64.06398, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,22.71227,14.37067,8.393309,567.9508,4.821616,55.85411,64.12257, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,22.47783,14.46089,8.388897,563.5802,4.892274,56.83275,64.77908, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,22.45413,14.4741,8.388449,563.0958,4.900319,56.94651,64.85696, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,22.16108,14.5631,8.388312,560.9141,4.945829,57.54226,65.38714, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,22.0107,14.65048,8.386806,558.8068,5.010454,58.40296,65.70945, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,21.9873,14.6616,8.386666,558.5433,5.017974,58.50274,65.75627, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,21.64327,14.69584,8.377866,557.8146,5.09162,59.44852,66.59573, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,21.60632,14.70197,8.376988,557.677,5.100731,59.56659,66.68465, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,21.24336,14.76442,8.370794,555.7539,5.144275,60.11535,67.23478, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,20.95368,14.87147,8.365338,552.3726,5.221603,61.15307,67.8566, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,20.91457,14.88391,8.364629,551.9807,5.230409,61.27021,67.93301, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,20.74239,14.98102,8.357646,551.179,5.296829,62.17715,68.58359, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,20.71665,14.99401,8.356803,550.9849,5.305835,62.29964,68.66637, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,20.71492,15.01137,8.354983,549.6292,5.346174,62.79692,69.04834, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,20.70871,15.01649,8.35456,549.478,5.352305,62.87571,69.10735, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,20.55535,15.04897,8.355471,548.9754,5.420444,63.71989,69.28433, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,20.42358,15.0799,8.348647,548.7391,5.470083,64.34668,69.76497, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,20.40562,15.08402,8.348023,548.7005,5.477157,64.43552,69.81699, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,19.96033,15.10107,8.331106,548.0463,5.511122,64.90347,70.90201, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,19.91487,15.10375,8.329304,547.9785,5.516001,64.96867,71.01891, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,19.40063,15.22103,8.325668,543.3721,5.537224,65.33997,71.95945, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,19.20394,15.34366,8.310509,540.6241,5.56892,65.88561,72.32734, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,19.16886,15.35941,8.308952,540.2068,5.572646,65.9501,72.39182, Lacustrine Pelagic: Dam,-108.1767444,43.411997
7/12/2022,18.71537,15.40924,8.292469,539.405,5.611323,66.51765,73.52876, Lacustrine Pelagic: Dam,-108.1767444,43.411997
