"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=2020-01-01&before=2024-03-20&filename=Boysen%20Reservoir%20Dam%20and%20Powerplant%20Observed%20Daily%20Average%20Lake%2FReservoir%20Release%20-%20Total%20cfs%20%282020-01-01%20-%202024-03-19%29&itemId=199&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-03-20","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","WY","(-108.1769, 43.4)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","696.767","cfs","daily","average","2021-12-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","696.767","cfs","daily","average","2021-12-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","690.824","cfs","daily","average","2021-12-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","690.824","cfs","daily","average","2021-12-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.519","cfs","daily","average","2021-12-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.519","cfs","daily","average","2021-12-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","692.907","cfs","daily","average","2021-12-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","692.907","cfs","daily","average","2021-12-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.459","cfs","daily","average","2021-12-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.459","cfs","daily","average","2021-12-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.017","cfs","daily","average","2021-12-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.017","cfs","daily","average","2021-12-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.141","cfs","daily","average","2021-12-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.141","cfs","daily","average","2021-12-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","692.811","cfs","daily","average","2021-12-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","692.811","cfs","daily","average","2021-12-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","691.888","cfs","daily","average","2021-12-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","691.888","cfs","daily","average","2021-12-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","703.324","cfs","daily","average","2021-12-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","703.324","cfs","daily","average","2021-12-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","698.174","cfs","daily","average","2021-12-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","698.174","cfs","daily","average","2021-12-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","697.132","cfs","daily","average","2021-12-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","697.132","cfs","daily","average","2021-12-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","695.469","cfs","daily","average","2021-12-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","695.469","cfs","daily","average","2021-12-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.175","cfs","daily","average","2021-12-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.175","cfs","daily","average","2021-12-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.139","cfs","daily","average","2021-12-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.139","cfs","daily","average","2021-12-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.315","cfs","daily","average","2021-12-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.315","cfs","daily","average","2021-12-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.885","cfs","daily","average","2021-12-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.885","cfs","daily","average","2021-12-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","690.772","cfs","daily","average","2021-12-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","690.772","cfs","daily","average","2021-12-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.056","cfs","daily","average","2021-12-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.056","cfs","daily","average","2021-12-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.903","cfs","daily","average","2021-12-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.903","cfs","daily","average","2021-12-29 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.283","cfs","daily","average","2021-12-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.283","cfs","daily","average","2021-12-30 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.376","cfs","daily","average","2021-12-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.376","cfs","daily","average","2021-12-31 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","698.182","cfs","daily","average","2022-01-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","698.182","cfs","daily","average","2022-01-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","697.348","cfs","daily","average","2022-01-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","697.348","cfs","daily","average","2022-01-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.238","cfs","daily","average","2022-01-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.238","cfs","daily","average","2022-01-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.427","cfs","daily","average","2022-01-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.427","cfs","daily","average","2022-01-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","695.595","cfs","daily","average","2022-01-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","695.595","cfs","daily","average","2022-01-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.289","cfs","daily","average","2022-01-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.289","cfs","daily","average","2022-01-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.296","cfs","daily","average","2022-01-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.296","cfs","daily","average","2022-01-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.645","cfs","daily","average","2022-01-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.645","cfs","daily","average","2022-01-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","706.042","cfs","daily","average","2022-01-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","706.042","cfs","daily","average","2022-01-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","704.773","cfs","daily","average","2022-01-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","704.773","cfs","daily","average","2022-01-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.428","cfs","daily","average","2022-01-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.428","cfs","daily","average","2022-01-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.711","cfs","daily","average","2022-01-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.711","cfs","daily","average","2022-01-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.304","cfs","daily","average","2022-01-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.304","cfs","daily","average","2022-01-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","698.599","cfs","daily","average","2022-01-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","698.599","cfs","daily","average","2022-01-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","696.825","cfs","daily","average","2022-01-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","696.825","cfs","daily","average","2022-01-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","695.305","cfs","daily","average","2022-01-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","695.305","cfs","daily","average","2022-01-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","697.89","cfs","daily","average","2022-01-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","697.89","cfs","daily","average","2022-01-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.538","cfs","daily","average","2022-01-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.538","cfs","daily","average","2022-01-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.922","cfs","daily","average","2022-01-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","694.922","cfs","daily","average","2022-01-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.1","cfs","daily","average","2022-01-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.1","cfs","daily","average","2022-01-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.669","cfs","daily","average","2022-01-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.669","cfs","daily","average","2022-01-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","707.616","cfs","daily","average","2022-01-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","707.616","cfs","daily","average","2022-01-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","705.471","cfs","daily","average","2022-01-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","705.471","cfs","daily","average","2022-01-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","706.618","cfs","daily","average","2022-01-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","706.618","cfs","daily","average","2022-01-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.605","cfs","daily","average","2022-01-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.605","cfs","daily","average","2022-01-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.235","cfs","daily","average","2022-01-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.235","cfs","daily","average","2022-01-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.65","cfs","daily","average","2022-01-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.65","cfs","daily","average","2022-01-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.11","cfs","daily","average","2022-01-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.11","cfs","daily","average","2022-01-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.315","cfs","daily","average","2022-01-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.315","cfs","daily","average","2022-01-29 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","711.164","cfs","daily","average","2022-01-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","711.164","cfs","daily","average","2022-01-30 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.156","cfs","daily","average","2022-01-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.156","cfs","daily","average","2022-01-31 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.041","cfs","daily","average","2022-02-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.041","cfs","daily","average","2022-02-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","713.934","cfs","daily","average","2022-02-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","713.934","cfs","daily","average","2022-02-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","713.5","cfs","daily","average","2022-02-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","713.5","cfs","daily","average","2022-02-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","712.261","cfs","daily","average","2022-02-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","712.261","cfs","daily","average","2022-02-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.087","cfs","daily","average","2022-02-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.087","cfs","daily","average","2022-02-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","705.042","cfs","daily","average","2022-02-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","705.042","cfs","daily","average","2022-02-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","722.658","cfs","daily","average","2022-02-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","722.658","cfs","daily","average","2022-02-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","724.286","cfs","daily","average","2022-02-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","724.286","cfs","daily","average","2022-02-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","717.974","cfs","daily","average","2022-02-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","717.974","cfs","daily","average","2022-02-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","714.025","cfs","daily","average","2022-02-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","714.025","cfs","daily","average","2022-02-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","718.742","cfs","daily","average","2022-02-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","718.742","cfs","daily","average","2022-02-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","718.437","cfs","daily","average","2022-02-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","718.437","cfs","daily","average","2022-02-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","717.331","cfs","daily","average","2022-02-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","717.331","cfs","daily","average","2022-02-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","711.008","cfs","daily","average","2022-02-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","711.008","cfs","daily","average","2022-02-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","707.482","cfs","daily","average","2022-02-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","707.482","cfs","daily","average","2022-02-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.35","cfs","daily","average","2022-02-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.35","cfs","daily","average","2022-02-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","719.382","cfs","daily","average","2022-02-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","719.382","cfs","daily","average","2022-02-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","709.355","cfs","daily","average","2022-02-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","709.355","cfs","daily","average","2022-02-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.079","cfs","daily","average","2022-02-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.079","cfs","daily","average","2022-02-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.253","cfs","daily","average","2022-02-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.253","cfs","daily","average","2022-02-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","733.67","cfs","daily","average","2022-02-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","733.67","cfs","daily","average","2022-02-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","751.567","cfs","daily","average","2022-02-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","751.567","cfs","daily","average","2022-02-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","724.68","cfs","daily","average","2022-02-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","724.68","cfs","daily","average","2022-02-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","707.212","cfs","daily","average","2022-02-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","707.212","cfs","daily","average","2022-02-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.374","cfs","daily","average","2022-02-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","702.374","cfs","daily","average","2022-02-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.806","cfs","daily","average","2022-02-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","700.806","cfs","daily","average","2022-02-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.7","cfs","daily","average","2022-02-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.7","cfs","daily","average","2022-02-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","691.911","cfs","daily","average","2022-02-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","691.911","cfs","daily","average","2022-02-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.426","cfs","daily","average","2022-03-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.426","cfs","daily","average","2022-03-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.46","cfs","daily","average","2022-03-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.46","cfs","daily","average","2022-03-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.347","cfs","daily","average","2022-03-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.347","cfs","daily","average","2022-03-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","704.473","cfs","daily","average","2022-03-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","704.473","cfs","daily","average","2022-03-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.078","cfs","daily","average","2022-03-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","708.078","cfs","daily","average","2022-03-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.388","cfs","daily","average","2022-03-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.388","cfs","daily","average","2022-03-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","707.755","cfs","daily","average","2022-03-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","707.755","cfs","daily","average","2022-03-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","706.183","cfs","daily","average","2022-03-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","706.183","cfs","daily","average","2022-03-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.26","cfs","daily","average","2022-03-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","701.26","cfs","daily","average","2022-03-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","697.463","cfs","daily","average","2022-03-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","697.463","cfs","daily","average","2022-03-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","696.828","cfs","daily","average","2022-03-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","696.828","cfs","daily","average","2022-03-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","693.658","cfs","daily","average","2022-03-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","699.875","cfs","daily","average","2022-03-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","718.043","cfs","daily","average","2022-03-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","707.129","cfs","daily","average","2022-03-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","722.911","cfs","daily","average","2022-03-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","714.503","cfs","daily","average","2022-03-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","726.955","cfs","daily","average","2022-03-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","735.435","cfs","daily","average","2022-03-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.359","cfs","daily","average","2022-03-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","749.673","cfs","daily","average","2022-03-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","720.428","cfs","daily","average","2022-03-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","711.37","cfs","daily","average","2022-03-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","716.964","cfs","daily","average","2022-03-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","712.648","cfs","daily","average","2022-03-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","709.733","cfs","daily","average","2022-03-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.002","cfs","daily","average","2022-03-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","717.816","cfs","daily","average","2022-03-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","719.184","cfs","daily","average","2022-03-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","716.327","cfs","daily","average","2022-03-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","713.247","cfs","daily","average","2022-03-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","712.927","cfs","daily","average","2022-04-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","711.647","cfs","daily","average","2022-04-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","714.117","cfs","daily","average","2022-04-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","716.138","cfs","daily","average","2022-04-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","712.496","cfs","daily","average","2022-04-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","712.565","cfs","daily","average","2022-04-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","710.203","cfs","daily","average","2022-04-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","709.306","cfs","daily","average","2022-04-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","711.552","cfs","daily","average","2022-04-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","712.469","cfs","daily","average","2022-04-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","714.994","cfs","daily","average","2022-04-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","718.506","cfs","daily","average","2022-04-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","719.045","cfs","daily","average","2022-04-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","704.288","cfs","daily","average","2022-04-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","704.813","cfs","daily","average","2022-04-15 06:00:00"
