ChemSampID,StationID,WaterbodyName,CommonName,Latitude,Longitude,WaterbodySize_Acres,HUC12,Section,Quarter,Range,Town,Elevation,CollDate,ShortName_Revised,BelowDet,ChemValue,ChemUnits,Comments,SurfaceBottom,MaximumDepth,SampleDepth,WBTypeID,RepNum
68381,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,7/12/2017,pH,0,8.11,SU,,,0,0.5,L,0
68381,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,7/12/2017,Temp,0,21.45,°C,,,0,0.5,L,0
68381,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,7/12/2017,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,L,0
68381,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,7/12/2017,Phosphorus as P (total),1,0.01,mg/l,,,0,0.5,L,0
68381,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,7/12/2017,Total Nitrogen (unfiltered),0,0.17,mg/l,,,0,0.5,L,0
68382,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,Chlorophyll a (phytoplankton),0,0.4,µg/l,,,0,0.5,L,0
68383,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,Alkalinity,0,124,mg/l,,,0,0.5,L,0
68383,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,Conductance,0,641,µS/cm,,,0,0.5,L,0
68383,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,Nitrate plus Nitrite as N,1,0.05,mg/l,,,0,0.5,L,0
68383,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,"DO, mg/L",0,7.65,mg/l,,,0,0.5,L,0
68383,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,pH,0,7.93,SU,,,0,0.5,L,0
68383,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,Temp,0,20.33,°C,,,0,0.5,L,0
68383,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,L,0
68383,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,Phosphorus as P (total),1,0.01,mg/l,,,0,0.5,L,0
68383,WYDEQ_RES_221,Lake Desmet LPD,Lake DeSmet,44.481265,-106.758054,2103.1,100902060305,17,SWNW,82,52,4568,9/11/2017,Total Nitrogen (unfiltered),0,0.18,mg/l,,,0,0.5,L,0
68384,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,6/5/2017,Chlorophyll a (phytoplankton),0,0.5,µg/l,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,Alkalinity,0,209,mg/l,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,Conductance,0,2047,µS/cm,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,Nitrate plus Nitrite as N,1,0.05,mg/l,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,"DO, mg/L",0,8.23,mg/l,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,pH,0,8.65,SU,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,Temp,0,18.7,°C,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,Phosphorus as P (total),0,0.02,mg/l,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,Total Nitrogen (unfiltered),0,0.64,mg/l,,,0,0.5,LT,0
68385,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,5/30/2018,Secchi Depth,0,1.2,m,,,0,0.5,LT,0
68386,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/12/2018,Chlorophyll a (phytoplankton),0,1,µg/l,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,Alkalinity,0,209,mg/l,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,Conductance,0,2073,µS/cm,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,Nitrate plus Nitrite as N,1,0.05,mg/l,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,"DO, mg/L",0,7.49,mg/l,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,pH,0,8.5,SU,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,Temp,0,23.23,°C,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,Phosphorus as P (total),0,0.02,mg/l,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,Total Nitrogen (unfiltered),0,0.6,mg/l,,,0,0.5,LT,0
68387,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,7/16/2018,Secchi Depth,0,2.5,m,,,0,0.5,LT,0
68388,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,Chlorophyll a (phytoplankton),0,6.7,µg/l,,,0,0.5,LT,0
68389,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,Alkalinity,0,206,mg/l,,,0,0.5,LT,0
68389,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,Conductance,0,2080,µS/cm,,,0,0.5,LT,0
68389,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,Nitrate plus Nitrite as N,1,0.05,mg/l,,,0,0.5,LT,0
68389,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,"DO, mg/L",0,8.06,mg/l,,,0,0.5,LT,0
68389,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,pH,0,8.65,SU,,,0,0.5,LT,0
68389,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,Temp,0,19.97,°C,,,0,0.5,LT,0
68389,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,LT,0
68389,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,Phosphorus as P (total),0,0.04,mg/l,,,0,0.5,LT,0
68389,WYDEQ_RES_81,"Keyhole Reservoir, Transitional Pelagic",Keyhole Reservoir,44.37482222,-104.8002222,5362.689002,101202010504,,,,,4086.693,9/11/2017,Total Nitrogen (unfiltered),0,0.62,mg/l,,,0,0.5,LT,0
68390,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,6/5/2017,Chlorophyll a (phytoplankton),0,0.9,µg/l,,,0,0.5,LR,0
68391,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,6/5/2017,Conductance,0,2048,µS/cm,,,0,0.5,LR,0
68391,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,6/5/2017,"DO, mg/L",0,8.1,mg/l,,,0,0.5,LR,0
68391,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,6/5/2017,pH,0,8.72,SU,,,0,0.5,LR,0
68391,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,6/5/2017,Temp,0,18.55,°C,,,0,0.5,LR,0
68392,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,Chlorophyll a (phytoplankton),0,1.9,µg/l,,,0,0.5,LR,0
68393,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,Alkalinity,0,210,mg/l,,,0,0.5,LR,0
68393,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,Conductance,0,2084,µS/cm,,,0,0.5,LR,0
68393,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,Nitrate plus Nitrite as N,1,0.05,mg/l,,,0,0.5,LR,0
68393,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,"DO, mg/L",0,6.76,mg/l,,,0,0.5,LR,0
68393,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,pH,0,8.47,SU,,,0,0.5,LR,0
68393,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,Temp,0,22.55,°C,,,0,0.5,LR,0
68393,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,LR,0
68393,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,Phosphorus as P (total),0,0.05,mg/l,,,0,0.5,LR,0
68393,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,7/12/2017,Total Nitrogen (unfiltered),0,0.6,mg/l,,,0,0.5,LR,0
68394,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,Chlorophyll a (phytoplankton),0,5.9,µg/l,,,0,0.5,LR,0
68395,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,Alkalinity,0,206,mg/l,,,0,0.5,LR,0
68395,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,Conductance,0,2081,µS/cm,,,0,0.5,LR,0
68395,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,Nitrate plus Nitrite as N,1,0.05,mg/l,,,0,0.5,LR,0
68395,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,"DO, mg/L",0,7.79,mg/l,,,0,0.5,LR,0
68395,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,pH,0,8.63,SU,,,0,0.5,LR,0
68395,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,Temp,0,20.01,°C,,,0,0.5,LR,0
68395,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,LR,0
68395,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,Phosphorus as P (total),0,0.04,mg/l,,,0,0.5,LR,0
68395,WYDEQ_RES_74,"Keyhole Reservoir, Riverine Pelagic",Keyhole Reservoir,44.36580833,-104.8533333,5362.689002,101202010504,,,,,4086.693,9/11/2017,Total Nitrogen (unfiltered),0,0.6,mg/l,,,0,0.5,LR,0
68396,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,Chlorophyll a (phytoplankton),0,0.4,µg/l,Duplicate RPD's are calculated off of the raw value and not the rounded result. The raw result from sample AC00648 was 0.4298 ug/L and the duplicate value was 0.4022. This calculated result is a 6.6% RPD,,0,0.5,LL,0
68397,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,Alkalinity,0,214,mg/l,,,0,0.5,LL,0
68397,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,Conductance,0,2051,µS/cm,,,0,0.5,LL,0
68397,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,Nitrate plus Nitrite as N,1,0.05,mg/l,,,0,0.5,LL,0
68397,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,"DO, mg/L",0,8.17,mg/l,,,0,0.5,LL,0
68397,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,pH,0,8.6,SU,,,0,0.5,LL,0
68397,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,Temp,0,19.12,°C,,,0,0.5,LL,0
68397,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,LL,0
68397,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,Phosphorus as P (total),0,0.02,mg/l,,,0,0.5,LL,0
68397,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,6/5/2017,Total Nitrogen (unfiltered),0,0.64,mg/l,,,0,0.5,LL,0
68398,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,Chlorophyll a (phytoplankton),0,0.8,µg/l,,,0,0.5,LL,0
68399,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,Alkalinity,0,210,mg/l,,,0,0.5,LL,0
68399,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,Conductance,0,2070,µS/cm,,,0,0.5,LL,0
68399,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,Nitrate plus Nitrite as N,1,0.05,mg/l,,,0,0.5,LL,0
68399,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,"DO, mg/L",0,7.47,mg/l,,,0,0.5,LL,0
68399,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,pH,0,8.4,SU,,,0,0.5,LL,0
68399,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,Temp,0,23,°C,,,0,0.5,LL,0
68399,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,LL,0
68399,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,Phosphorus as P (total),0,0.02,mg/l,,,0,0.5,LL,0
68399,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,7/12/2017,Total Nitrogen (unfiltered),0,0.6,mg/l,,,0,0.5,LL,0
68400,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,Chlorophyll a (phytoplankton),0,5.1,µg/l,,,0,0.5,LL,0
68401,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,Alkalinity,0,205,mg/l,,,0,0.5,LL,0
68401,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,Conductance,0,2077,µS/cm,,,0,0.5,LL,0
68401,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,Nitrate plus Nitrite as N,1,0.05,mg/l,,,0,0.5,LL,0
68401,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,"DO, mg/L",0,7.84,mg/l,,,0,0.5,LL,0
68401,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,pH,0,8.53,SU,,,0,0.5,LL,0
68401,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,Temp,0,19.89,°C,,,0,0.5,LL,0
68401,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,LL,0
68401,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,Phosphorus as P (total),0,0.03,mg/l,,,0,0.5,LL,0
68401,WYDEQ_RES_85,"Keyhole Reservoir, Lacustrine Pelagic",Keyhole Reservoir,44.381475,-104.7768833,5362.689002,101202010701,,,,,4086.693,9/11/2017,Total Nitrogen (unfiltered),0,0.59,mg/l,,,0,0.5,LL,0
68402,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,Alkalinity,0,122,mg/l,,,0,0.5,LR,0
68402,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,Conductance,0,267.9,µS/cm,,,0,0.5,LR,0
68402,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,Nitrate plus Nitrite as N,0,0.058,mg/l,,,0,0.5,LR,0
68402,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,"DO, mg/L",0,8.64,mg/l,,,0,0.5,LR,0
68402,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,pH,0,8.11,SU,,,0,0.5,LR,0
68402,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,Temp,0,10.15,°C,,,0,0.5,LR,0
68402,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,Total Ammonia as N,1,0.05,mg/l,,,0,0.5,LR,0
68402,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,Phosphorus as P (total),0,0.02,mg/l,,,0,0.5,LR,0
68402,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,Total Nitrogen (unfiltered),0,0.11,mg/l,,,0,0.5,LR,0
68403,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,6/15/2017,Chlorophyll a (phytoplankton),0,0.3,µg/l,,,0,0.5,LR,0
68404,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,8/2/2017,Alkalinity,0,174,mg/l,,,0,0.5,LR,0
68404,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,8/2/2017,Conductance,0,428.2,µS/cm,,,0,0.5,LR,0
68404,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,8/2/2017,Nitrate plus Nitrite as N,0,0.093,mg/l,,,0,0.5,LR,0
68404,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,8/2/2017,"DO, mg/L",0,8.37,mg/l,,,0,0.5,LR,0
68404,WYDEQ_RES_222,Hanna Water Supply - D,Hanna Water Supply,41.67214508,-106.593057,,101800021104,26,SWSW,82,20,7420,8/2/2017,pH,0,7.83,SU,,,0,0.5,LR,0
